id,name,year,users_rated,avg_rating,geek_rating,weight,owned,fans,views,plays,plays_month,min_players,max_players,min_players_recomended,max_players_recomended,min_players_best,max_players_best,min_playtime,max_playtime,awards,expansions,min_age,link,description,price_euro
330517,Paradice,2021,262,6.96645,5.64061,2.3333,650,28,17826,1225,27,2,5,2,4,3,3,30,45,0,0,10,/boardgame/330517/paradice,Welcome to Paradice! Take the dice and win prices on the stalls.,
328859,Hula-Hoo!,2021,250,6.8273,5.64054,1.1429,588,10,16895,1645,65,2,6,2,6,3,4,10,20,0,0,8,/boardgame/328859/hula-hoo,Keep your hoop in the air or drop out of the round.,
339532,Battlecrest: Fellwoods Base Game,2022,191,7.40675,5.64036,3.0,1382,61,48927,662,9,1,4,1,2,2,2,20,20,0,15,10,/boardgame/339532/battlecrest-fellwoods-base-game,Master the potential of your hero’s crests and prove that you are a true champion.,
364942,Flashback: Zombie Kidz,2022,170,7.43553,5.64031,1.3333,467,28,23021,693,32,1,4,1,3,2,2,30,30,2,0,7,/boardgame/364942/flashback-zombie-kidz,"The first-ever investigation game that ""evolves"" as you play.",26.7
251481,Braintopia Beyond,2018,384,6.4174,5.64028,1.5,1090,5,8725,910,6,2,6,2,6,4,4,15,15,1,0,8,/boardgame/251481/braintopia-beyond,,
371431,Kingmaker,2023,139,7.93413,5.64028,3.0,550,85,92315,210,12,1,6,1,6,1,1,120,300,0,0,12,/boardgame/371431/kingmaker,Crown the winner of the Wars of the Roses through diplomacy and war.,
358588,Avatar: The Last Airbender – Fire Nation Rising,2022,192,7.44063,5.64008,2.0,499,66,52079,478,13,1,5,1,5,3,4,60,60,0,0,10,/boardgame/358588/avatar-last-airbender-fire-nation-rising,Fight the Fire Nation leader Lord Ozai with up to five teams.,
351155,Recto Verso,2021,233,6.87588,5.64,1.0,598,9,21901,1403,34,2,6,2,6,4,4,30,0,0,0,8,/boardgame/351155/recto-verso,Re-create the pattern as quickly as you can by seeing your side of the house only.,
249833,Monopoly Gamer: Mario Kart,2018,688,6.22044,5.63967,1.3846,2323,21,72330,1138,6,2,4,3,4,4,4,45,60,0,6,8,/boardgame/249833/monopoly-gamer-mario-kart,"Race around iconic Mario Kart tracks, collect properties, and win Grand Prixes!",62.11
135508,The Mushroom Eaters,2013,186,7.22667,5.63961,2.4286,343,80,122323,252,10,2,5,2,4,3,3,90,90,0,0,18,/boardgame/135508/mushroom-eaters,,
197455,Dice Heist,2016,501,6.24732,5.63904,1.0909,954,23,57125,2088,7,2,5,2,5,4,4,20,20,0,0,14,/boardgame/197455/dice-heist,Daring art heists with a roll of the dice!,
234452,Guess Club,2017,228,7.0025,5.63878,2.0,244,14,24355,538,11,2,8,3,8,4,6,20,30,0,0,10,/boardgame/234452/guess-club,"Think of answers which are neither too obvious nor too obscure, at the Guess Club.",
282131,Monster Baby Rescue!,2019,268,6.66045,5.63863,1.5,408,7,31291,1226,12,2,5,2,5,5,5,20,40,0,0,8,/boardgame/282131/monster-baby-rescue,,
240827,Dragons,2018,399,6.39282,5.6383,1.5,774,22,46204,1139,17,3,6,3,6,4,5,30,30,0,1,8,/boardgame/240827/dragons,,
350637,Regroup! Chicken Army,2023,163,7.82025,5.63825,1.2,287,24,13037,720,66,2,4,2,4,4,4,10,20,0,0,6,/boardgame/350637/regroup-chicken-army,Regroup your Chicken Warriors and Chicken Wizards to fight for the glory!,
252657,luz,2014,163,7.26663,5.63812,2.0,292,8,17602,438,23,3,4,3,4,3,4,30,45,0,0,10,/boardgame/252657/luz,You predict the number of tricks you will win WITHOUT knowing your cards.,
379625,Elawa,2023,299,6.67702,5.63803,1.2857,261,22,20710,1885,134,2,4,2,4,2,3,30,30,0,0,8,/boardgame/379625/elawa,"As a prehistoric chief, assemble your tribe with members, tools, huts and stocks.",
247980,Walls of York,2018,558,6.15769,5.63779,1.8182,1215,69,99206,1362,12,2,4,2,4,4,4,30,30,0,0,10,/boardgame/247980/walls-york,"The king wants you to erect walls around York buildings, but beware of barbarians.",
250725,Thrive,2020,279,6.67884,5.63767,1.5,469,40,42469,786,16,2,2,2,2,2,2,20,30,0,1,6,/boardgame/250725/thrive,Maneuver and grow your lotus flowers to take over a pond.,
362202,Zombie Kittens,2022,376,6.7043,5.63766,1.2,2234,28,36967,1140,90,2,5,3,5,4,4,15,15,2,0,7,/boardgame/362202/zombie-kittens,At which point they  EXPLODE  and they're dead. But  it's not over yet.,24.99
261165,Flip Over Frog,2018,263,6.72275,5.63762,1.2,517,8,23729,1090,12,2,4,2,4,4,4,15,15,0,0,6,/boardgame/261165/flip-over-frog,Brightly coloured frogs vie for control of their little corner of the rainforest.,
292099,S.H.E.O.L.,2022,168,8.48187,5.63739,4.0476,557,388,102740,239,6,1,4,1,4,2,2,90,120,0,4,12,/boardgame/292099/sheol,Scout the lands of night and defend your Citadel from an unending tide of shadows!,
219430,Math Fluxx,2017,466,6.29548,5.63734,1.5,1498,14,25878,2585,17,2,6,2,6,3,4,5,30,0,2,8,/boardgame/219430/math-fluxx,Play fluxx using numbers.  The answer is 42.,28.0
368046,La Bête,2022,158,7.57842,5.63733,2.3333,293,20,21788,316,23,2,5,2,5,2,2,45,60,0,1,12,/boardgame/368046/la-bete,Mutual hunt between a Beast and Investigators set in France in the 18th century.,
273065,The Genius Square,2018,280,6.78676,5.6372,1.0,736,14,27278,3712,124,1,2,1,2,2,2,5,30,0,0,6,/boardgame/273065/genius-square,Race your opponent to get all your pieces on the grid!,
330538,All on 1 Card,2021,272,6.63895,5.63715,1.4,597,13,19100,2364,34,2,4,2,4,2,4,20,20,0,0,8,/boardgame/330538/all-1-card,"Fill rows with the colors on rolled dice, but only one card at a time!",
358974,Holotype: Mesozoic North America,2023,166,7.48753,5.63677,2.2857,338,38,24338,492,30,2,5,2,5,3,4,60,120,0,2,14,/boardgame/358974/holotype-mesozoic-north-america,Collect fossils. Conduct research. Publish your findings.,
314672,Stilicho: Last of the Romans,2020,138,7.81884,5.63672,2.4286,402,48,60939,322,7,1,1,1,1,1,1,90,90,2,0,0,/boardgame/314672/stilicho-last-romans,Defend the crumbling Roman Empire from threats both external and internal.,
306745,El portero Baldomero,2017,275,6.78265,5.63632,1.1667,652,11,11790,2527,83,3,8,5,8,7,8,15,20,0,0,10,/boardgame/306745/el-portero-baldomero,,
228943,Barbaria,2017,314,6.67341,5.63617,2.0556,466,14,32844,1217,8,2,4,2,4,3,4,30,45,0,0,12,/boardgame/228943/barbaria,As a mighty barbarian manipulate your dice to slay foes and become a legend.,
256838,Nessos,2018,376,6.38566,5.63614,1.0,983,15,44699,1937,29,3,6,3,6,4,5,20,20,0,0,8,/boardgame/256838/nessos,Watch who you trust because Charon lurk around...,25.43
342674,Jiangnan: Life of Gentry,2022,157,7.50446,5.63608,3.3333,417,59,45504,340,8,1,5,1,4,3,3,60,90,0,0,13,/boardgame/342674/jiangnan-life-gentry,Create and curate the greatest literary works of the Ming Dynasty.,
283542,Latice Hawai'i,2019,267,6.84869,5.63599,1.6364,733,6,32989,903,6,2,4,2,4,2,2,20,20,0,0,6,/boardgame/283542/latice-hawaii,"Match colours, creatures and elements - combo swap and place tiles to win.",
219638,Donner Dinner Party,2017,589,6.26108,5.63572,1.2,1792,26,90056,1866,30,4,10,5,10,7,7,30,60,0,0,12,/boardgame/219638/donner-dinner-party,It's Pioneers vs. Cannibals in this game of snowed-in survival and limited resources.,
358515,Smash Up: Disney Edition,2022,181,7.4937,5.63556,2.3333,940,33,22652,267,11,2,4,2,4,3,3,30,60,0,0,12,/boardgame/358515/smash-disney-edition,Fan-favorite Disney Factions join the Smash Up fray!,36.26
328624,Block Ness,2021,290,6.63104,5.63548,1.2857,555,18,28974,1315,26,2,4,2,4,4,4,15,20,4,0,8,/boardgame/328624/block-ness,Become the one and only Monster of the Block Ness!,27.7
357475,Hiroba,2022,221,6.93507,5.63543,1.6,366,24,20202,835,14,2,4,2,4,2,2,15,25,0,0,10,/boardgame/357475/hiroba,When Sudoku meets Abstract and Modern Boardgame,
347505,Nouvelles ContRées,2021,195,7.1579,5.63536,1.8889,583,14,15431,525,27,2,6,3,6,3,3,60,60,2,2,10,/boardgame/347505/nouvelles-contrees,Go scouting in your library.,
386148,ArcheOlogic,2023,174,7.3224,5.63528,2.4,393,39,31881,774,232,1,4,1,4,1,1,45,45,0,0,12,/boardgame/386148/archeologic,Be the first to find the right location of the buildings in the city!,
29678,Munchkin Quest,2008,3957,5.82401,5.6352,2.5209,9361,276,333916,2991,6,2,4,2,4,4,4,180,180,1,22,12,/boardgame/29678/munchkin-quest,"Silly slapstick humor awaits your greatest dungeon crawl adventure, Munchkin style.",
241106,Masque of the Red Death,2018,319,6.57997,5.63487,2.5,988,24,75557,579,11,4,7,4,7,5,6,60,90,0,0,14,/boardgame/241106/masque-red-death,Be the most popular noble to survive the night in Edgar Allan Poe's classic tale.,
2944,Halli Galli,1990,3078,5.80844,5.63479,1.016,5588,31,309098,10549,57,2,6,3,6,4,5,10,10,3,0,6,/boardgame/2944/halli-galli,Flip cards to reveal fruits. Spot five of a kind? Ring the bell first to win!,11.12
354892,That's Pretty Clever! Kids,2022,239,6.81576,5.63454,1.1667,619,8,26494,2629,126,2,4,2,4,2,3,15,15,1,0,5,/boardgame/354892/s-pretty-clever-kids,"Grab all the party goods, ideally ones that give you bonus gifts and rainbow stars.",
17533,The New Easy to Master Dungeons & Dragons,1991,263,6.84825,5.63438,2.5294,1046,37,93471,438,6,2,8,3,6,5,5,120,120,0,3,12,/boardgame/17533/new-easy-master-dungeons-dragons,A boardgame starter-set designed to introduce players to second edition D&D.,
306311,Eternal Palace,2022,331,6.52021,5.63433,2.7222,886,109,96600,706,14,1,5,3,5,3,4,60,90,1,0,14,/boardgame/306311/eternal-palace,Rebuild the Emperor's Palace in this dice placement game.,
287507,Evil Dead 2: The Board Game,2020,261,7.0212,5.63427,2.2,1084,286,100929,257,7,3,6,3,6,5,5,60,60,0,1,14,/boardgame/287507/evil-dead-2-board-game,Retrieve the scattered pages of the necronomicon and close the portal to hell.,
371433,Terrorscape,2023,156,8.2591,5.63412,2.25,279,1065,81028,250,73,2,4,2,4,2,2,30,45,0,3,14,/boardgame/371433/terrorscape,Hide and Seek. Hunt and Escape. Killer and Prey!,
304333,Zoollywood,2021,166,7.38588,5.63408,2.1429,381,22,25036,510,15,2,2,2,2,2,2,30,30,0,1,10,/boardgame/304333/zoollywood,,
295072,Downfall of Empires,2022,146,7.68562,5.63408,2.5882,337,44,63392,283,11,2,4,2,2,2,2,120,180,0,0,14,/boardgame/295072/downfall-empires,"Fluid, historical, and fast World War I army-level strategy wargame.",
313000,Sumatra,2020,267,6.70719,5.63407,1.9,506,28,78877,788,19,2,5,2,4,3,4,45,45,0,0,8,/boardgame/313000/sumatra,Explore Sumatra and write your own travel notebook.,
386271,Footprints,2023,182,7.14511,5.63403,2.1429,350,53,39039,577,142,1,6,1,6,3,4,30,60,0,0,10,/boardgame/386271/footprints,Lead a stone age clan to the mountains before the land is flooded.,
308368,Digimon Card Game,2020,158,7.57019,5.63381,2.0,276,21,17522,1931,32,2,2,2,2,2,2,0,0,0,0,0,/boardgame/308368/digimon-card-game,,
361598,At the Helm,2022,166,7.30673,5.63375,1.7143,627,22,28357,990,60,1,1,1,1,1,1,15,15,0,2,12,/boardgame/361598/helm,A heavy nautical theme game inspired by the old captain's ship logs.,
26162,Claim It!,2006,477,6.20595,5.63373,1.4595,534,10,50071,7811,30,2,5,2,3,2,2,40,40,0,0,8,/boardgame/26162/claim-it,Stake gold claims with 2 dice and try to string them together.,
330532,Hashi,2021,245,6.74473,5.63368,1.3333,451,13,23556,1132,9,1,4,2,4,2,2,20,20,0,0,8,/boardgame/330532/hashi,Connect islands with the proper number of bridges to score.,
342479,Orlog: Assassin's Creed Valhalla Dice Game,2021,368,6.53582,5.63364,1.3,1268,37,48116,935,9,2,2,2,2,2,2,10,30,0,0,8,/boardgame/342479/orlog-assassins-creed-valhalla-dice-game,The original Orlog dice game from Assassin's Creed Valhalla!,
315138,Autumn Harvest: A Tea Dragon Society Game,2020,215,6.98828,5.6336,1.5,829,31,35864,462,8,2,4,2,4,2,2,30,60,0,0,0,/boardgame/315138/autumn-harvest-tea-dragon-society-game,Discover the art of Tea Dragon caretaking in a fantasy world of friendship.,
202296,Wizardry to the Power of Three,2016,230,6.86795,5.63345,1.0,460,12,24215,1367,15,2,6,2,6,3,4,20,30,2,1,6,/boardgame/202296/wizardry-power-three,Work together to find magic objects and return to wizard school ahead of the ghost.,
355881,Cubosaurs,2022,494,6.18573,5.63337,1.3125,508,24,25453,2990,61,2,5,3,4,4,4,20,20,0,0,8,/boardgame/355881/cubosaurs,Draft the right dinos for your herd while leaving others with nothing but bad choices,25.45
136284,Uluru: Neuer Tumult am Ayers Rock,2013,341,6.44787,5.63336,1.5,693,6,41070,773,6,1,5,1,5,2,3,20,20,0,0,8,/boardgame/136284/uluru-neuer-tumult-am-ayers-rock,,
220609,Sentinels of Earth-Prime,2022,117,8.11752,5.63333,3.0,486,29,46903,423,13,2,5,1,5,4,5,45,60,0,4,13,/boardgame/220609/sentinels-earth-prime,,
128425,Asteriated Grail,2010,164,7.41159,5.63327,3.1786,227,14,16934,1108,11,4,6,4,4,6,6,30,30,0,1,16,/boardgame/128425/asteriated-grail,Team against without dying anyone untill one team lose all fate.,
368413,Relic Hunters,2022,152,7.5234,5.63315,2.0,261,41,40812,364,45,1,4,2,4,3,4,50,50,0,0,8,/boardgame/368413/relic-hunters,Lead your expedition and dig up relics hidden beneath various terrain.,
337070,Arkham Noir: Case #3 – Infinite Gulfs of Darkness,2021,198,7.21247,5.63313,2.5,1204,43,25320,423,9,1,1,1,1,1,1,30,30,0,0,14,/boardgame/337070/arkham-noir-case-3-infinite-gulfs-darkness,"As Howard Lovecraft, solve the mystery before time runs out or you go insane.",
368956,Minecraft: Portal Dash,2022,191,7.12818,5.63309,2.0,615,18,36587,594,15,1,4,1,4,2,3,30,60,0,0,10,/boardgame/368956/minecraft-portal-dash,"Survive magma, defeat monsters, and collect portal stones to escape the Nether.",30.17
373828,Galdor's Grip,2022,129,8.20853,5.63305,2.0,278,78,27275,1178,112,1,1,1,1,1,1,30,45,0,3,12,/boardgame/373828/galdors-grip,Stop an evil telepath with just your hands in this fantasy card game for one player.,
68199,Catchup,2010,140,7.62679,5.63305,2.1,84,34,62237,3125,11,2,2,2,2,2,2,13,13,0,0,10,/boardgame/68199/catchup,"Place tokens to form the largest group, but time your merges carefully.",
324320,Planet etuC,2020,191,6.97042,5.63287,1.3333,353,11,24046,762,16,2,3,3,3,3,3,20,30,0,0,9,/boardgame/324320/planet-etuc,Play the best creatures by rank or color and try to get rid of your cards first.,
165563,Prohis,2014,489,6.19305,5.63286,1.8235,982,21,50155,977,8,3,6,4,6,6,6,20,20,0,0,10,/boardgame/165563/prohis,,
167292,Bellz!,2014,810,6.04341,5.63285,1.0,1408,11,45688,5354,30,2,4,2,4,4,4,15,15,1,0,6,/boardgame/167292/bellz,,
285853,Infinity Defiance,2020,184,8.26262,5.63282,3.8571,461,343,75250,346,11,1,4,2,4,4,4,45,60,0,3,14,/boardgame/285853/infinity-defiance,"Defiance is a highly tactical, cooperative SciFi dungeon crawler.",
223950,Fantasy Defense,2017,300,6.6717,5.63242,2.0833,576,214,70821,1509,12,1,2,1,2,1,1,15,20,0,1,10,/boardgame/223950/fantasy-defense,Maneuver defenders along a wall to fend off invading hordes.,
121993,We Will Wok You,2012,400,6.28228,5.63223,1.56,714,12,32996,931,6,2,4,2,4,3,3,30,40,0,0,8,/boardgame/121993/we-will-wok-you,Get all your wok stars in line as you strive to wok the best woks in a wok festival.,
334644,Nicodemus,2021,376,6.36755,5.63208,2.375,461,21,38000,1592,15,2,2,2,2,2,2,45,60,1,0,14,/boardgame/334644/nicodemus,Nicodemus Gideon is retiring! Assistants will now face each other in a duel...,
236475,The Werewolves of Miller's Hollow: Best Of,2017,203,7.13168,5.63207,2.0,825,12,28476,660,10,8,28,8,28,8,28,30,30,0,0,14,/boardgame/236475/werewolves-millers-hollow-best,,
330973,Volfyirion Guilds,2022,172,7.38709,5.63206,2.5,750,55,44117,468,16,1,2,2,2,2,2,20,40,0,7,14,/boardgame/330973/volfyirion-guilds,"Choose the right strategy, ride the dragon, use everything to defeat your opponents.",
327371,Psycho Killer,2020,270,7.04788,5.63205,1.8889,765,37,70166,610,19,2,6,3,6,4,4,15,30,0,3,13,/boardgame/327371/psycho-killer,Screw over your friends to survive the Psycho Killer!,
266592,TacTiki,2022,202,7.28452,5.63204,1.3077,471,99,39508,495,8,2,2,2,2,2,2,30,30,1,0,12,/boardgame/266592/tactiki,"Be a team of TAC or TIKI statues, trying to outmaneuver your opponent head to head.",37.99
355200,Marvel Zombies: X-Men Resistance,2023,110,8.51,5.63193,2.6667,1015,45,26631,501,301,1,6,1,4,1,1,0,0,0,8,0,/boardgame/355200/marvel-zombies-x-men-resistance,The X-Men and their mutant nemeses unite against the zombie threat.,129.99
346742,Fishing Lessons,2022,248,6.71758,5.63145,1.4444,1192,14,18451,1445,69,1,1,1,1,1,1,10,15,0,5,8,/boardgame/346742/fishing-lessons,You'll have a great fishing day on the lake!,
292748,Trophies,2019,229,6.87932,5.63136,1.0,677,12,29334,856,15,2,30,3,16,6,10,5,15,0,0,8,/boardgame/292748/trophies,Impress the judge with the speed of your word recall to win trophies.,15.0
295402,Waterloo Campaign 1815,2019,153,7.36601,5.63133,2.2,741,21,58674,187,15,2,2,1,2,2,2,90,90,2,0,0,/boardgame/295402/waterloo-campaign-1815,,
321756,Hammer Time,2020,250,6.67544,5.63122,1.0,561,16,21949,1118,20,2,4,2,4,3,4,15,30,1,0,5,/boardgame/321756/hammer-time,Miners strategically hit the gemstones off of the box to complete their wagon cards.,
327778,ito,2019,213,6.92203,5.63111,1.0909,386,18,24682,699,132,2,8,3,7,4,5,10,10,0,0,8,/boardgame/327778/ito,String your thoughts together!,
366397,Colorado,2023,201,7.0403,5.6311,1.6,167,20,17084,749,80,2,4,2,4,3,3,25,50,0,0,12,/boardgame/366397/colorado,Explore the American West with maps and a marker pen.,
195484,Ominoes,2016,318,6.48996,5.6311,1.3636,447,20,33412,1437,10,2,4,2,4,2,2,15,15,1,0,6,/boardgame/195484/ominoes,,
320992,The Specialists,2021,222,7.0673,5.63099,2.7692,517,211,47716,457,7,1,4,1,4,3,3,30,75,0,0,14,/boardgame/320992/specialists,Recruit skilled specialists and be ready to perform seven heists around the world.,
383790,Romi Rami,2023,156,7.32788,5.6309,1.1429,333,22,14444,699,197,2,4,2,4,2,4,30,30,0,0,8,/boardgame/383790/romi-rami,Draft cards by number or suit as you try to complete contracts for points.,
303053,Last Defense!,2020,359,6.4844,5.63089,1.2222,1191,32,55725,869,7,2,6,1,6,2,2,20,20,0,0,8,/boardgame/303053/last-defense,You have 20 minutes to work together and save the city. YOU are our Last Defense!,
347157,RabbitZ & Robots,2022,231,7.73554,5.63083,1.8,543,48,10785,837,28,1,5,1,5,3,5,15,20,0,0,10,/boardgame/347157/rabbitz-robots,Pilot your robot and defend the Big Orchard from the invasion of the RabbitZ!,
224678,Baseball Highlights: 2045 – Spring Training,2017,143,7.3928,5.63082,2.6667,417,12,35811,480,6,1,2,1,2,1,1,45,45,0,1,9,/boardgame/224678/baseball-highlights-2045-spring-training,,
323784,Ghost Letters,2020,178,7.52176,5.63078,2.125,221,20,14100,1158,54,2,12,4,12,7,9,30,60,0,1,8,/boardgame/323784/ghost-letters,Ghost helps Detectives to solve a crime: find the True Clues and the Murderer.,
162114,Hamsterbacke,2014,288,6.53788,5.63073,1.25,523,9,26433,1114,9,3,5,3,5,3,5,20,20,1,0,8,/boardgame/162114/hamsterbacke,,
43530,Party Alias,2009,844,6.13415,5.63072,1.2121,1456,9,57997,1145,8,4,24,4,12,6,6,30,30,2,1,11,/boardgame/43530/party-alias,,
201920,Pocket Madness,2016,715,6.01557,5.63066,1.3333,1624,13,79693,1514,6,2,4,2,4,3,3,30,30,0,0,8,/boardgame/201920/pocket-madness,"Abstract Call of Cthulhu game. Collect cards with numbers, use them to get the clues.",27.68
195296,Scuttle!,2016,441,6.3861,5.63064,1.0,1542,37,61248,2206,49,1,5,2,5,4,4,5,10,0,4,6,/boardgame/195296/scuttle,Gain treasure and loot opponents in a race to be the first pirate to 21.,
224303,Pocket Landship: Free Trial Version,2017,205,7.08481,5.63056,1.5,397,84,96066,1441,16,1,1,1,1,1,1,5,20,1,1,10,/boardgame/224303/pocket-landship-free-trial-version,Wage war in this free print and play version of Pocket Landships.,
4642,Sports Illustrated Baseball,1972,206,7.35194,5.63042,1.96,436,29,147955,1745,23,1,2,1,2,2,2,45,45,0,0,12,/boardgame/4642/sports-illustrated-baseball,"""Fantasy"" baseball game utilizing dice and player cards.",
325382,Family Inc.,2021,220,6.82455,5.63034,1.1333,294,8,28836,1521,53,2,7,2,7,4,5,10,10,0,0,8,/boardgame/325382/family-inc,Which family member will grab the stolen goods?,
310885,Belaad: The Land of Swords and Quills,2020,156,7.91,5.63033,2.4615,314,51,33898,291,6,2,6,2,6,3,3,30,60,0,0,10,/boardgame/310885/belaad-land-swords-and-quills,"The Kingdom, The People and The Assassins struggle to reach the power of knowledge.",
